Clinical,Encounter,11,DischargeDateTimeUTC,datetime2,7,23,3,1
Clinical,Encounter,12,ReasonForVisit,nvarchar,1000,0,0,1
Clinical,Encounter,13,Disposition,varchar,50,0,0,1
Clinical,Encounter,14,IsTelehealth,bit,1,1,0,0
Clinical,Encounter,15,CreatedDateUTC,datetime2,7,23,3,0
Clinical,Encounter,16,ModifiedDateUTC,datetime2,7,23,3,0
Clinical,Medication,1,MedicationID,int,4,10,0,0
Clinical,Medication,2,MedicationCode,varchar,30,0,0,0
Clinical,Medication,3,MedicationName,nvarchar,400,0,0,0
Clinical,Medication,4,GenericName,nvarchar,400,0,0,1
Clinical,Medication,5,BrandName,nvarchar,400,0,0,1
Clinical,Medication,6,DrugClass,nvarchar,200,0,0,1
Clinical,Medication,7,Strength,nvarchar,100,0,0,1
Clinical,Medication,8,DosageForm,nvarchar,100,0,0,1
Clinical,Medication,9,Manufacturer,nvarchar,300,0,0,1
Clinical,Medication,10,IsControlledSubstance,bit,1,1,0,0
Clinical,Medication,11,IsActive,bit,1,1,0,0
Clinical,Medication,12,CreatedDateUTC,datetime2,7,23,3,0
Clinical,Medication,13,ModifiedDateUTC,datetime2,7,23,3,0
Clinical,MedicationOrder,1,MedicationOrderID,int,4,10,0,0
Clinical,MedicationOrder,2,PatientID,int,4,10,0,0
Clinical,MedicationOrder,3,EncounterID,int,4,10,0,1
Clinical,MedicationOrder,4,ProviderID,int,4,10,0,1
Clinical,MedicationOrder,5,MedicationID,int,4,10,0,0
Clinical,MedicationOrder,6,OrderDateTimeUTC,datetime2,7,23,3,0
Clinical,MedicationOrder,7,StartDate,date,3,10,0,1
Clinical,MedicationOrder,8,EndDate,date,3,10,0,1
Clinical,MedicationOrder,9,Dose,decimal,9,10,3,1
Clinical,MedicationOrder,10,DoseUnit,varchar,20,0,0,1
Clinical,MedicationOrder,11,Route,varchar,30,0,0,1
Clinical,MedicationOrder,12,Frequency,varchar,50,0,0,1
Clinical,MedicationOrder,13,Quantity,decimal,9,10,2,1
Clinical,MedicationOrder,14,Refills,int,4,10,0,1
Clinical,MedicationOrder,15,OrderStatus,varchar,20,0,0,0
Clinical,MedicationOrder,16,Instructions,nvarchar,1000,0,0,1
Clinical,MedicationOrder,17,CreatedDateUTC,datetime2,7,23,3,0
Clinical,MedicationOrder,18,ModifiedDateUTC,datetime2,7,23,3,0
Clinical,Patient,1,PatientID,int,4,10,0,0
Clinical,Patient,2,MedicalRecordNumber,varchar,20,0,0,0
Clinical,Patient,3,FirstName,nvarchar,200,0,0,0
Clinical,Patient,4,MiddleName,nvarchar,200,0,0,1
Clinical,Patient,5,LastName,nvarchar,200,0,0,0
Clinical,Patient,6,PreferredName,nvarchar,200,0,0,1
Clinical,Patient,7,DateOfBirth,date,3,10,0,0
Clinical,Patient,8,Gender,char,1,0,0,1
Clinical,Patient,9,MaritalStatus,varchar,20,0,0,1
Clinical,Patient,10,Email,nvarchar,300,0,0,1
Clinical,Patient,11,PhoneNumber,varchar,25,0,0,1
Clinical,Patient,12,PreferredLanguage,nvarchar,100,0,0,1
Clinical,Patient,13,BloodType,varchar,3,0,0,1
Clinical,Patient,14,DeceasedDate,date,3,10,0,1
Clinical,Patient,15,IsActive,bit,1,1,0,0
Clinical,Patient,16,CreatedDateUTC,datetime2,7,23,3,0
Clinical,Patient,17,ModifiedDateUTC,datetime2,7,23,3,0
Clinical,PatientAddress,1,PatientAddressID,int,4,10,0,0
Clinical,PatientAddress,2,PatientID,int,4,10,0,0
Clinical,PatientAddress,3,AddressType,varchar,20,0,0,0
Clinical,PatientAddress,4,AddressLine1,nvarchar,400,0,0,0
Clinical,PatientAddress,5,AddressLine2,nvarchar,400,0,0,1
Clinical,PatientAddress,6,City,nvarchar,200,0,0,0
Clinical,PatientAddress,7,StateProvince,nvarchar,200,0,0,0
Clinical,PatientAddress,8,PostalCode,varchar,20,0,0,0
Clinical,PatientAddress,9,Country,nvarchar,200,0,0,0
Clinical,PatientAddress,10,Latitude,decimal,5,9,6,1
Clinical,PatientAddress,11,Longitude,decimal,5,9,6,1
Clinical,PatientAddress,12,EffectiveStartDate,date,3,10,0,0
Clinical,PatientAddress,13,EffectiveEndDate,date,3,10,0,1
Clinical,PatientAddress,14,IsPrimary,bit,1,1,0,0
Clinical,PatientAddress,15,IsActive,bit,1,1,0,0
Clinical,PatientAddress,16,CreatedDateUTC,datetime2,7,23,3,0
Clinical,PatientAddress,17,ModifiedDateUTC,datetime2,7,23,3,0
Clinical,Procedure,1,ProcedureID,int,4,10,0,0
Clinical,Procedure,2,EncounterID,int,4,10,0,0
Clinical,Procedure,3,PatientID,int,4,10,0,0
Clinical,Procedure,4,ProviderID,int,4,10,0,1
Clinical,Procedure,5,ProcedureCode,varchar,20,0,0,0
Clinical,Procedure,6,ProcedureCodeSystem,varchar,20,0,0,0
Clinical,Procedure,7,ProcedureDescription,nvarchar,1000,0,0,1
Clinical,Procedure,8,ProcedureDateTimeUTC,datetime2,7,23,3,1
Clinical,Procedure,9,ProcedureStatus,varchar,20,0,0,0
Clinical,Procedure,10,Quantity,int,4,10,0,0
Clinical,Procedure,11,CreatedDateUTC,datetime2,7,23,3,0
Clinical,Procedure,12,ModifiedDateUTC,datetime2,7,23,3,0
Clinical,Vitals,1,VitalID,int,4,10,0,0
Clinical,Vitals,2,PatientID,int,4,10,0,0
Clinical,Vitals,3,EncounterID,int,4,10,0,1
Clinical,Vitals,4,RecordedByProviderID,int,4,10,0,1
Clinical,Vitals,5,RecordedDateTimeUTC,datetime2,7,23,3,0
Clinical,Vitals,6,HeightCM,decimal,5,5,2,1
Clinical,Vitals,7,WeightKG,decimal,5,6,2,1
Clinical,Vitals,8,TemperatureCelsius,decimal,5,4,1,1
Clinical,Vitals,9,HeartRateBPM,int,4,10,0,1
Clinical,Vitals,10,RespiratoryRate,int,4,10,0,1
Clinical,Vitals,11,SystolicBloodPressure,int,4,10,0,1
Clinical,Vitals,12,DiastolicBloodPressure,int,4,10,0,1
Clinical,Vitals,13,OxygenSaturationPercent,decimal,5,5,2,1
Clinical,Vitals,14,BloodGlucoseMgDL,decimal,5,6,2,1
Clinical,Vitals,15,PainScore,tinyint,1,3,0,1
Clinical,Vitals,16,CreatedDateUTC,datetime2,7,23,3,0
Clinical,Vitals,17,ModifiedDateUTC,datetime2,7,23,3,0
Hospital,Department,1,DepartmentID,int,4,10,0,0
Hospital,Department,2,HospitalID,int,4,10,0,0
Hospital,Department,3,LocationID,int,4,10,0,1
Hospital,Department,4,DepartmentCode,varchar,20,0,0,0
Hospital,Department,5,DepartmentName,nvarchar,300,0,0,0
Hospital,Department,6,DepartmentType,varchar,30,0,0,0
Hospital,Department,7,CostCenterCode,varchar,30,0,0,1
Hospital,Department,8,FloorNumber,nvarchar,40,0,0,1
Hospital,Department,9,PhoneExtension,varchar,10,0,0,1
Hospital,Department,10,OpensAt,time,3,8,0,1
Hospital,Department,11,ClosesAt,time,3,8,0,1
Hospital,Department,12,Description,nvarchar,1000,0,0,1
Hospital,Department,13,IsActive,bit,1,1,0,0
Hospital,Department,14,CreatedDateUTC,datetime2,7,23,3,0
Hospital,Department,15,ModifiedDateUTC,datetime2,7,23,3,0
Hospital,Hospital,1,HospitalID,int,4,10,0,0
Hospital,Hospital,2,HospitalCode,varchar,20,0,0,0
Hospital,Hospital,3,HospitalName,nvarchar,300,0,0,0
Hospital,Hospital,4,LegalName,nvarchar,400,0,0,1
Hospital,Hospital,5,TaxID,varchar,20,0,0,1
Hospital,Hospital,6,HospitalType,varchar,30,0,0,0
Hospital,Hospital,7,TraumaLevel,varchar,20,0,0,1
Hospital,Hospital,8,NumberOfBeds,int,4,10,0,1
Hospital,Hospital,9,IsTeachingHospital,bit,1,1,0,0
Hospital,Hospital,10,HasEmergencyDepartment,bit,1,1,0,0
Hospital,Hospital,11,TimeZoneName,varchar,100,0,0,0
Hospital,Hospital,12,PhoneNumber,varchar,25,0,0,1
Hospital,Hospital,13,Email,nvarchar,300,0,0,1
Hospital,Hospital,14,Website,nvarchar,500,0,0,1
Hospital,Hospital,15,OpenedDate,date,3,10,0,1
Hospital,Hospital,16,IsActive,bit,1,1,0,0
Hospital,Hospital,17,CreatedDateUTC,datetime2,7,23,3,0
Hospital,Hospital,18,ModifiedDateUTC,datetime2,7,23,3,0
Hospital,Location,1,LocationID,int,4,10,0,0
Hospital,Location,2,HospitalID,int,4,10,0,0
Hospital,Location,3,LocationCode,varchar,20,0,0,0
Hospital,Location,4,LocationName,nvarchar,300,0,0,0
Hospital,Location,5,LocationType,varchar,30,0,0,0
Hospital,Location,6,AddressLine1,nvarchar,400,0,0,0
Hospital,Location,7,AddressLine2,nvarchar,400,0,0,1
Hospital,Location,8,City,nvarchar,200,0,0,0
Hospital,Location,9,StateProvince,nvarchar,200,0,0,0
Hospital,Location,10,PostalCode,varchar,20,0,0,0
Hospital,Location,11,Country,nvarchar,200,0,0,0
Hospital,Location,12,Latitude,decimal,5,9,6,1
Hospital,Location,13,Longitude,decimal,5,9,6,1
Hospital,Location,14,PhoneNumber,varchar,25,0,0,1
Hospital,Location,15,IsPrimary,bit,1,1,0,0
Hospital,Location,16,IsActive,bit,1,1,0,0
Hospital,Location,17,CreatedDateUTC,datetime2,7,23,3,0
Hospital,Location,18,ModifiedDateUTC,datetime2,7,23,3,0
Hospital,Provider,1,ProviderID,int,4,10,0,0
Hospital,Provider,2,HospitalID,int,4,10,0,0
Hospital,Provider,3,DepartmentID,int,4,10,0,1
Hospital,Provider,4,ProviderCode,varchar,20,0,0,0
Hospital,Provider,5,NPINumber,varchar,10,0,0,1
Hospital,Provider,6,FirstName,nvarchar,200,0,0,0
Hospital,Provider,7,MiddleName,nvarchar,200,0,0,1
Hospital,Provider,8,LastName,nvarchar,200,0,0,0
Hospital,Provider,9,PreferredName,nvarchar,200,0,0,1
Hospital,Provider,10,Title,nvarchar,100,0,0,1
Hospital,Provider,11,Gender,char,1,0,0,1
Hospital,Provider,12,ProviderType,varchar,30,0,0,0
Hospital,Provider,13,EmploymentStatus,varchar,30,0,0,0
Hospital,Provider,14,MedicalLicenseNumber,varchar,50,0,0,1
